id,year_of_reporting,product_name,company,country/region,commodity_industry,commodity_sector,product_weight,cfp,carbon_intensity
10056.0,2014,frosted flakes(r) cereal,Kellogg Company,usa,"food, beverage & tobacco",food & beverage,0.7485,2.0,2.67
10056.0,2015,"frosted flakes, 23 oz, produced in lancaster, pa (one carton)",Kellogg Company,usa,food & beverage processing,food & beverage,0.7485,2.0,2.67
10222.0,2013,office chair,KNOLL INC,usa,capital goods,comm. equipm. & capital goods,20.68,72.54,3.51
10261.0,2017,multifunction printers,"Konica Minolta, Inc.",japan,technology hardware & equipment,"computer, it & telecom",110.0,1488.0,13.53
10261.0,2017,multifunction printers,"Konica Minolta, Inc.",japan,technology hardware & equipment,"computer, it & telecom",110.0,1818.0,16.53
10261.0,2017,multifunction printers,"Konica Minolta, Inc.",japan,technology hardware & equipment,"computer, it & telecom",110.0,2274.0,20.67
10324.0,2016,kuralon  fiber,"Kuraray Co., Ltd.",japan,materials,chemicals,1500.0,10000.0,6.67
10418.0,2013,portland cement,Lafarge S.A.,france,materials,construction & commercial materials,1000.0,1102.0,1.1
10661.0,2014,regular straight 505® jeans – steel (water<less™),Levi Strauss & Co.,usa,consumer durables & apparel,"home durables, textiles, & equipment",0.7665,15.0,19.57
10661.0,2015,regular straight 505® jeans – steel (water<less™),Levi Strauss & Co.,usa,"textiles, apparel, footwear and luxury goods","home durables, textiles, & equipment",0.7665,15.0,19.57
10661.0,2016,regular straight 505® jeans – steel (water<less™),Levi Strauss & Co.,usa,consumer durables & apparel,"home durables, textiles, & equipment",0.7665,15.0,19.57
10661.0,2014,501® original jeans – rinse run,Levi Strauss & Co.,usa,consumer durables & apparel,"home durables, textiles, & equipment",0.997,15.0,15.05
10661.0,2015,501® original jeans – rinse run,Levi Strauss & Co.,usa,"textiles, apparel, footwear and luxury goods","home durables, textiles, & equipment",0.997,16.0,16.05
10661.0,2014,501® original jeans – dark stonewash,Levi Strauss & Co.,usa,consumer durables & apparel,"home durables, textiles, & equipment",0.997,16.0,16.05
10661.0,2015,501® original jeans – dark stonewash,Levi Strauss & Co.,usa,"textiles, apparel, footwear and luxury goods","home durables, textiles, & equipment",0.997,16.0,16.05
10661.0,2016,501® original jeans – dark stonewash,Levi Strauss & Co.,usa,consumer durables & apparel,"home durables, textiles, & equipment",0.997,16.0,16.05
10661.0,2014,slim straight 514™ jeans – indigo wash,Levi Strauss & Co.,usa,consumer durables & apparel,"home durables, textiles, & equipment",0.68,8.6,12.65
10661.0,2015,slim straight 514™ jeans – indigo wash,Levi Strauss & Co.,usa,"textiles, apparel, footwear and luxury goods","home durables, textiles, & equipment",0.68,8.6,12.65
10661.0,2016,slim straight 514™ jeans – indigo wash,Levi Strauss & Co.,usa,consumer durables & apparel,"home durables, textiles, & equipment",0.88,8.6,9.77
10661.0,2014,slim straight 514™ jeans – rigid tank,Levi Strauss & Co.,usa,consumer durables & apparel,"home durables, textiles, & equipment",0.68,7.7,11.32
10661.0,2015,slim straight 514™ jeans – rigid tank,Levi Strauss & Co.,usa,"textiles, apparel, footwear and luxury goods","home durables, textiles, & equipment",0.68,7.7,11.32
10661.0,2016,slim straight 514™ jeans – rigid tank,Levi Strauss & Co.,usa,consumer durables & apparel,"home durables, textiles, & equipment",0.88,7.7,8.75
10661.0,2014,501® original jeans – light stonewash,Levi Strauss & Co.,usa,consumer durables & apparel,"home durables, textiles, & equipment",0.997,15.0,15.05
10661.0,2015,501® original jeans – light stonewash,Levi Strauss & Co.,usa,"textiles, apparel, footwear and luxury goods","home durables, textiles, & equipment",0.997,15.0,15.05
10661.0,2014,501® original jeans – medium stonewash,Levi Strauss & Co.,usa,consumer durables & apparel,"home durables, textiles, & equipment",0.997,16.0,16.05
10661.0,2015,501® original jeans – medium stonewash,Levi Strauss & Co.,usa,"textiles, apparel, footwear and luxury goods","home durables, textiles, & equipment",0.997,16.0,16.05
10661.0,2014,slim straight 514™ jeans – tumbled rigid,Levi Strauss & Co.,usa,consumer durables & apparel,"home durables, textiles, & equipment",0.68,16.0,23.53
10661.0,2015,slim straight 514™ jeans – tumbled rigid,Levi Strauss & Co.,usa,"textiles, apparel, footwear and luxury goods","home durables, textiles, & equipment",0.68,16.0,23.53
10661.0,2014,regular straight 505® jeans – range (water<less™),Levi Strauss & Co.,usa,consumer durables & apparel,"home durables, textiles, & equipment",0.7665,16.0,20.87
10661.0,2015,regular straight 505® jeans – range (water<less™),Levi Strauss & Co.,usa,"textiles, apparel, footwear and luxury goods","home durables, textiles, & equipment",0.7665,16.0,20.87
10661.0,2014,regular straight 505® jeans – range,Levi Strauss & Co.,usa,consumer durables & apparel,"home durables, textiles, & equipment",0.7665,16.0,20.87
10661.0,2015,regular straight 505® jeans – range,Levi Strauss & Co.,usa,"textiles, apparel, footwear and luxury goods","home durables, textiles, & equipment",0.7665,16.0,20.87
10661.0,2014,regular straight 505® jeans – house cat,Levi Strauss & Co.,usa,consumer durables & apparel,"home durables, textiles, & equipment",0.7665,15.0,19.57
10661.0,2015,regular straight 505® jeans – house cat,Levi Strauss & Co.,usa,"textiles, apparel, footwear and luxury goods","home durables, textiles, & equipment",0.7665,16.0,20.87
10666.0,2014,ms315dn - mono laser printer,"Lexmark International, Inc.",usa,technology hardware & equipment,"computer, it & telecom",16.03449,1616.172,100.79
10666.0,2014,ms410dn - mono laser printer,"Lexmark International, Inc.",usa,technology hardware & equipment,"computer, it & telecom",15.898413,1523.19,95.81
10666.0,2014,cx310dn - color laser printer,"Lexmark International, Inc.",usa,technology hardware & equipment,"computer, it & telecom",31.365912,2358.38,75.19
10666.0,2014,ms415dn - mono laser printer,"Lexmark International, Inc.",usa,technology hardware & equipment,"computer, it & telecom",16.03449,1524.56,95.08
10666.0,2014,ms510dn - mono laser printer,"Lexmark International, Inc.",usa,technology hardware & equipment,"computer, it & telecom",16.66952,1617.69,97.04
10666.0,2014,ms610de - mono laser printer,"Lexmark International, Inc.",usa,technology hardware & equipment,"computer, it & telecom",18.37049,1978.08,107.68
10666.0,2014,ms610dn - mono laser printer,"Lexmark International, Inc.",usa,technology hardware & equipment,"computer, it & telecom",17.576704,1957.73,111.38
10666.0,2014,ms810de - mono laser printer,"Lexmark International, Inc.",usa,technology hardware & equipment,"computer, it & telecom",27.4877,2106.94,76.65
10666.0,2014,ms810dn - mono laser printer,"Lexmark International, Inc.",usa,technology hardware & equipment,"computer, it & telecom",27.44234,2005.36,73.08
10666.0,2014,ms811dn - mono laser printer,"Lexmark International, Inc.",usa,technology hardware & equipment,"computer, it & telecom",27.44234,2387.57,87.0
10666.0,2014,ms812de - mono laser printer,"Lexmark International, Inc.",usa,technology hardware & equipment,"computer, it & telecom",27.75985,2744.39,98.86
10666.0,2014,ms812dn - mono laser printer,"Lexmark International, Inc.",usa,technology hardware & equipment,"computer, it & telecom",27.44234,2747.47,100.12
10666.0,2014,mx310dn - mono laser printer,"Lexmark International, Inc.",usa,technology hardware & equipment,"computer, it & telecom",22.45282,1140.41,50.79
10666.0,2014,cx410de - color laser printer,"Lexmark International, Inc.",usa,technology hardware & equipment,"computer, it & telecom",31.365912,3236.35,103.18
10666.0,2014,mx410de - mono laser printer,"Lexmark International, Inc.",usa,technology hardware & equipment,"computer, it & telecom",23.019813,1498.6,65.1
10666.0,2014,mx511de - mono laser printer,"Lexmark International, Inc.",usa,technology hardware & equipment,"computer, it & telecom",25.4012,1678.97,66.1
10666.0,2014,mx611de - mono laser printer,"Lexmark International, Inc.",usa,technology hardware & equipment,"computer, it & telecom",28.03201,2132.34,76.07
10666.0,2014,mx710de - mono laser printer,"Lexmark International, Inc.",usa,technology hardware & equipment,"computer, it & telecom",57.1526,2923.11,51.15
10666.0,2014,mx711de - mono laser printer,"Lexmark International, Inc.",usa,technology hardware & equipment,"computer, it & telecom",57.1526,3127.248,54.72
10666.0,2014,mx810dfe - mono laser printer,"Lexmark International, Inc.",usa,technology hardware & equipment,"computer, it & telecom",118.07009,2536.12,21.48
10666.0,2014,mx811dfe - mono laser printer,"Lexmark International, Inc.",usa,technology hardware & equipment,"computer, it & telecom",118.07009,2973.37,25.18
10666.0,2014,mx812dfe - mono laser printer,"Lexmark International, Inc.",usa,technology hardware & equipment,"computer, it & telecom",118.07009,3335.99,28.25
10666.0,2014,cx510de - color laser printer,"Lexmark International, Inc.",usa,technology hardware & equipment,"computer, it & telecom",32.6587,3128.864,95.8
10666.0,2014,cs310dn - color laser printer,"Lexmark International, Inc.",usa,technology hardware & equipment,"computer, it & telecom",20.32094,1968.62,96.88
10666.0,2014,cs410dn - color laser printer,"Lexmark International, Inc.",usa,technology hardware & equipment,"computer, it & telecom",20.50238,3143.478,153.32
10666.0,2014,cs510de - color laser printer,"Lexmark International, Inc.",usa,technology hardware & equipment,"computer, it & telecom",20.91061,3024.602,144.64
10666.0,2014,m5163 - mono laser printer,"Lexmark International, Inc.",usa,technology hardware & equipment,"computer, it & telecom",23.700201,2597.12,109.58
10666.0,2014,ms310dn - mono laser printer,"Lexmark International, Inc.",usa,technology hardware & equipment,"computer, it & telecom",15.807694,1504.51,95.18
10666.0,2014,ms312dn - mono laser printer,"Lexmark International, Inc.",usa,technology hardware & equipment,"computer, it & telecom",15.807694,1490.36,94.28
10667.0,2014,mobile batteries,LG Chem Ltd,south korea,materials,chemicals,1000.0,5846.0,5.85
10667.0,2015,mobile batteries,LG Chem Ltd,south korea,chemicals,chemicals,1000.0,10245.0,10.25
10667.0,2013,"lg chem’s automotive batteries are sustaining the undisputed no.1 position in the world based on more than 10 years of r&d capability. lg chem is equipped with solutions for all types of electrical cars (hybrid ev, plugged-in ev, battery ev) based on strong product development capability and manufacturing competitiveness via mass production experience. this enables lg chem to supply battery cell, pack and bms (battery management system) to global carmakers such as gm, ford, renault, hyundai-kia and volvo. lg chem expects the increased revenue from its automotive battery business by being awarded next-generation projects from existing customers while strengthening strategic partnerships, and securing new customers. additionally, lg chem plans to launch new products to meet customer needs in new applications such as sli and garden tools.",LG Chem Ltd,south korea,materials,chemicals,1000.0,3197.1,3.2
10667.0,2014,automotive batteries,LG Chem Ltd,south korea,materials,chemicals,1000.0,3113.0,3.11
10667.0,2015,automotive batteries,LG Chem Ltd,south korea,chemicals,chemicals,1000.0,6309.0,6.31
10667.0,2016,automotive battery,LG Chem Ltd,south korea,materials,chemicals,1000.0,4286.0,4.29
10667.0,2015,abs (acrylonitrile butadiene styrene),LG Chem Ltd,south korea,chemicals,chemicals,1000.0,876.0,0.88
10667.0,2016,abs(acrylonitrile butadiene styrene),LG Chem Ltd,south korea,materials,chemicals,1000.0,396.0,0.4
10667.0,2016,bpa(bisphenol-a),LG Chem Ltd,south korea,materials,chemicals,1000.0,1088.0,1.09
10667.0,2016,it&new application battery,LG Chem Ltd,south korea,materials,chemicals,1000.0,10607.0,10.61
10670.0,2013,lg-e970,LG Electronics,south korea,consumer durables & apparel,"home durables, textiles, & equipment",0.1471,7.0,47.59
10834.0,2015,"mouse, m185",Logitech International SA,switzerland,technology hardware & equipment,"computer, it & telecom",0.136,4.32,31.76
1085.0,2013,white crystalline sugar,Associated British Foods,united kingdom,"food, beverage & tobacco",food & beverage,1000.0,650.0,0.65
1085.0,2014,sugar,Associated British Foods,united kingdom,"food, beverage & tobacco",food & beverage,1000.0,650.0,0.65
1085.0,2016,sugar,Associated British Foods,united kingdom,"food, beverage & tobacco",food & beverage,1000.0,650.0,0.65
11152.0,2013,grinding media cast.,MAGOTTEAUX,brazil,materials,construction & commercial materials,1500.0,1750.0,1.17
11632.0,2016,ic chips of smartphone,MediaTek,taiwan,semiconductors & semiconductor equipment,"computer, it & telecom",0.1,1.719,17.19
1198.0,2013,1 dvd software package,"Autodesk, Inc.",usa,software & services,"computer, it & telecom",0.0907185,1.28,14.11
1198.0,2014,dvd software,"Autodesk, Inc.",usa,software & services,"computer, it & telecom",0.0907185,1.28,14.11
1198.0,2015,dvd software (1 dvd),"Autodesk, Inc.",usa,software & services,"computer, it & telecom",0.0907185,1.28,14.11
1198.0,2013,usb software,"Autodesk, Inc.",usa,software & services,"computer, it & telecom",0.0085,2.285,268.82
1198.0,2014,usb software,"Autodesk, Inc.",usa,software & services,"computer, it & telecom",0.0085,2.29,269.41
1198.0,2015,usb software,"Autodesk, Inc.",usa,software & services,"computer, it & telecom",0.0085,2.29,269.41
1198.0,2015,dvd software (2 dvds),"Autodesk, Inc.",usa,software & services,"computer, it & telecom",0.181437,1.67,9.2
12084.0,2016,filtro 26 ws,Miquel Y Costas,spain,materials,construction & commercial materials,1.0,3.0,3.0
12117.0,2013,dell laptop,MITIE Group,united kingdom,commercial & professional services,"home durables, textiles, & equipment",2.32,320.0,137.93
12117.0,2013,"kimberley-clark toilet tissue, 10,000 sheets",MITIE Group,united kingdom,commercial & professional services,"home durables, textiles, & equipment",4.2,20.0,4.76
12134.0,2017,paraformaldehyde,"Mitsubishi Gas Chemical Company, Inc.",japan,materials,chemicals,500.0,200.0,0.4
12134.0,2017,methacrylic acid,"Mitsubishi Gas Chemical Company, Inc.",japan,materials,chemicals,20.0,71.0,3.55
12134.0,2017,hydrogen peroxide,"Mitsubishi Gas Chemical Company, Inc.",japan,materials,chemicals,20.0,4.0,0.2
12134.0,2017,amines,"Mitsubishi Gas Chemical Company, Inc.",japan,materials,chemicals,9.0,8.0,0.89
12134.0,2017,peroxides,"Mitsubishi Gas Chemical Company, Inc.",japan,materials,chemicals,25.0,42.0,1.68
12134.0,2017,super-pure hydrogen peroxide,"Mitsubishi Gas Chemical Company, Inc.",japan,materials,chemicals,17736.0,6469.0,0.36
12134.0,2017,elm,"Mitsubishi Gas Chemical Company, Inc.",japan,materials,chemicals,160.0,139.0,0.87
12134.0,2017,tcde,"Mitsubishi Gas Chemical Company, Inc.",japan,materials,chemicals,12000.0,99075.0,8.26
12289.0,2017,zinc oxide,"Mitsui Mining & Smelting Co., Ltd.",japan,capital goods,comm. equipm. & capital goods,20.0,5.6724,0.28
12348.0,2013,500ml coors light brewed in the uk (steal can) co2e expressed in co2e/ hl,Molson Coors Brewing Company,usa,"food, beverage & tobacco",food & beverage,100.0,31.37,0.31
12348.0,2013,"carling brewed in the uk, 24 440ml cans in 4 packs",Molson Coors Brewing Company,usa,"food, beverage & tobacco",food & beverage,12.029,3.02,0.25
12348.0,2014,"carling brewed in the uk, 24 440ml cans in 4 packs",Molson Coors Brewing Company,usa,"food, beverage & tobacco",food & beverage,12.029,3.07,0.26
12348.0,2013,"carling brewed in the uk, 24 568ml cans in 4 packs",Molson Coors Brewing Company,usa,"food, beverage & tobacco",food & beverage,15.53,2.06,0.13
12348.0,2014,"carling brewed in the uk, 24 568ml cans in 4 packs",Molson Coors Brewing Company,usa,"food, beverage & tobacco",food & beverage,15.53,2.0519,0.13
12348.0,2014,"coors light brewed in the uk, 24 500ml cans in 4 packs",Molson Coors Brewing Company,usa,"food, beverage & tobacco",food & beverage,13.67,3.732,0.27
12903.0,2015,server,NEC Corporation,japan,technology hardware & equipment,"computer, it & telecom",19.28,1600.0,82.99
12903.0,2015,broadband routers,NEC Corporation,japan,technology hardware & equipment,"computer, it & telecom",0.816,56.0,68.63
12903.0,2015,mobile network equipment,NEC Corporation,japan,technology hardware & equipment,"computer, it & telecom",19.28,10273.0,532.83
12942.0,2013,"1 dl cup of spray dried soluble nescafé coffee ready to be drunk, at the consumer’s home",Nestlé,switzerland,"food, beverage & tobacco",food & beverage,0.1,0.07,0.7
12942.0,2014,nescafé soluble coffee,Nestlé,switzerland,"food, beverage & tobacco",food & beverage,0.1,0.032,0.32
12942.0,2015,nescafé soluble coffee,Nestlé,switzerland,food & beverage processing,food & beverage,0.1,0.032,0.32
12942.0,2016,nescafé soluble coffee,Nestlé,switzerland,"food, beverage & tobacco",food & beverage,0.12,0.052,0.43
12942.0,2013,"ecoshape  bottle of water (0.5 l): serving of 500 ml of hydration to the consumer. the study examines the extraction and processing of all upstream raw materials to produce the products and packaging components; the manufacturing process; distribution logistics; product use and packaging disposal. the work has been conducted using the ecoinvent database and simapro software.  climate change impacts are measured in kg co2 equivalents, following the ipcc’s most recent methodology).  scenario evaluations have been used to examine the importance of several variables in the product comparison. these include a range of possible consumer behaviours regarding the use of the products, such as conditions of refrigeration, washing of glasses, and disposal routes for packaging, among others.",Nestlé,switzerland,"food, beverage & tobacco",food & beverage,0.54167,0.1405,0.26
12942.0,2014,ecoshape  bottle of water (0.5 l),Nestlé,switzerland,"food, beverage & tobacco",food & beverage,0.54167,0.1405,0.26
12942.0,2015,ecoshape bottle of water (0.5 l),Nestlé,switzerland,food & beverage processing,food & beverage,0.54167,0.1405,0.26
12942.0,2016,ecoshape bottle of water (0.5 l),Nestlé,switzerland,"food, beverage & tobacco",food & beverage,0.54167,0.1405,0.26
12942.0,2013,"nestlé babyfood naturnes packaging - plastic pot the good assessed:"" packaging systems used to provide one baby food meal in france, spain, and germany"". the 200-g packaging size was selected as the basis for this study. (the total emissions in kg co2-e per unit provided [in this report] is the figure for france as it is not possible to list all three data in one cell. please find detail by country and life cycle stages in questiom sm3.2.b",Nestlé,switzerland,"food, beverage & tobacco",food & beverage,0.02,0.184,9.2
12942.0,2013,"nestlé babyfood naturnes packaging - plastic pot the good assessed:"" packaging systems used to provide one baby food meal in france, spain, and germany"". the 200-g packaging size was selected as the basis for this study. (the total emissions in kg co2-e per unit provided [in this report] is the figure for france as it is not possible to list all three data in one cell. please find detail by country and life cycle stages in questiom sm3.2.b",Nestlé,switzerland,"food, beverage & tobacco",food & beverage,0.02,0.143,7.15
12942.0,2013,"nestlé babyfood naturnes packaging - plastic pot the good assessed:"" packaging systems used to provide one baby food meal in france, spain, and germany"". the 200-g packaging size was selected as the basis for this study. (the total emissions in kg co2-e per unit provided [in this report] is the figure for france as it is not possible to list all three data in one cell. please find detail by country and life cycle stages in questiom sm3.2.b",Nestlé,switzerland,"food, beverage & tobacco",food & beverage,0.02,0.125,6.25
13360.0,2013,average mobile phone,Nokia Group,finland,technology hardware & equipment,"computer, it & telecom",0.218,12.0,55.05
13360.0,2014,mobile phone,Nokia Group,finland,technology hardware & equipment,"computer, it & telecom",0.218,12.0,55.05
13360.0,2013,"nokia lumia 800. nokia's high end smart phone, mass = 142 g including battery.",Nokia Group,finland,technology hardware & equipment,"computer, it & telecom",0.142,16.0,112.68
13360.0,2013,"nokia asha 300. nokia's low end device, mass = 85 g incluging battery.",Nokia Group,finland,technology hardware & equipment,"computer, it & telecom",0.085,8.0,94.12
13889.0,2017,ecu,OMRON Corporation,japan,technology hardware & equipment,"computer, it & telecom",1.06,7.5,7.08
13889.0,2017,laser radar,OMRON Corporation,japan,technology hardware & equipment,"computer, it & telecom",1.34,86.2,64.33
13889.0,2014,blood pressure monitor hem-7113,OMRON Corporation,japan,technology hardware & equipment,"computer, it & telecom",0.5448,28.2,51.76
13889.0,2017,power window switch,OMRON Corporation,japan,technology hardware & equipment,"computer, it & telecom",0.45,9.0,20.0
13889.0,2017,safety controller,OMRON Corporation,japan,technology hardware & equipment,"computer, it & telecom",0.42,1.617,3.85
13889.0,2017,switch,OMRON Corporation,japan,technology hardware & equipment,"computer, it & telecom",0.25,0.069,0.28
13889.0,2014,keyless entry system for automobiles(transmitter + receiver unit),OMRON Corporation,japan,technology hardware & equipment,"computer, it & telecom",0.112,8.96,80.0
13889.0,2014,signal relay type g6zk-1f-tr,OMRON Corporation,japan,technology hardware & equipment,"computer, it & telecom",0.0028,0.145,51.79
13889.0,2017,automotive relay,OMRON Corporation,japan,technology hardware & equipment,"computer, it & telecom",0.034,3.3,97.06
13889.0,2017,automotive relay,OMRON Corporation,japan,technology hardware & equipment,"computer, it & telecom",0.034,1.1,32.35
13889.0,2017,automotive relay,OMRON Corporation,japan,technology hardware & equipment,"computer, it & telecom",0.034,0.6,17.65
13889.0,2017,blood pressure monitor,OMRON Corporation,japan,technology hardware & equipment,"computer, it & telecom",0.25,28.2,112.8
13889.0,2017,ecu,OMRON Corporation,japan,technology hardware & equipment,"computer, it & telecom",1.06,7.5,7.08
14021.0,2013,city gas,"Osaka Gas Co., Ltd.",japan,utilities,comm. equipm. & capital goods,1.062,60.58,57.04
14021.0,2015,city gas,"Osaka Gas Co., Ltd.",japan,gas utilities,comm. equipm. & capital goods,1.062,60.58,57.04
14021.0,2016,city gas,"Osaka Gas Co., Ltd.",japan,utilities,comm. equipm. & capital goods,1.062,60.64,57.1
14605.0,2013,walkers crisps 32.5 g sold in the united kingdom,"PepsiCo, Inc.",usa,"food, beverage & tobacco",food & beverage,0.0325,0.08,2.46
14605.0,2014,walkers crisps 32.5 g sold in the united kingdom,"PepsiCo, Inc.",usa,"food, beverage & tobacco",food & beverage,0.0325,0.08,2.46
14605.0,2015,walkers crisps 32.5 g sold in the united kingdom,"PepsiCo, Inc.",usa,food & beverage processing,food & beverage,0.0325,0.08,2.46
14605.0,2013,walkers crisps 50g bag sold in the united kingdom,"PepsiCo, Inc.",usa,"food, beverage & tobacco",food & beverage,0.05,0.12,2.4
14605.0,2014,walkers crisps 50g bag sold in the united kingdom,"PepsiCo, Inc.",usa,"food, beverage & tobacco",food & beverage,0.05,0.12,2.4
14605.0,2015,walkers crisps 50g bag sold in the united kingdom,"PepsiCo, Inc.",usa,food & beverage processing,food & beverage,0.05,0.12,2.4
14605.0,2013,quaker oats 1kg box sold in the united kingdom,"PepsiCo, Inc.",usa,"food, beverage & tobacco",food & beverage,0.04,0.07,1.75
14605.0,2014,quaker oats 1kg box sold in the united kingdom,"PepsiCo, Inc.",usa,"food, beverage & tobacco",food & beverage,0.04,0.07,1.75
14605.0,2015,quaker oats 1kg box sold in the united kingdom,"PepsiCo, Inc.",usa,food & beverage processing,food & beverage,0.04,0.07,1.75
14605.0,2013,quaker oats so simple original and golden syrup products,"PepsiCo, Inc.",usa,"food, beverage & tobacco",food & beverage,0.324,0.65,2.01
14605.0,2014,quaker oats so simple original and golden syrup products,"PepsiCo, Inc.",usa,"food, beverage & tobacco",food & beverage,0.324,0.65,2.01
14605.0,2015,quaker oats so simple original and golden syrup products,"PepsiCo, Inc.",usa,food & beverage processing,food & beverage,0.324,0.65,2.01
14697.0,2013,hh dvd,Philips & Lite-On Digital Solutions Corp.,taiwan,technology hardware & equipment,"computer, it & telecom",0.0907185,25.5,281.09
149.0,2013,power supply unit (mf6004-030l),Acbel Polytech Inc,taiwan,technology hardware & equipment,"computer, it & telecom",1.8,244.09,135.61
15391.0,2013,cd-rom,Quanta Storage Inc.,china,technology hardware & equipment,"computer, it & telecom",0.0907185,1.62,17.86
15391.0,2014,cd-rom,Quanta Storage Inc.,china,technology hardware & equipment,"computer, it & telecom",0.0907185,12.0,132.28
15398.0,2014,led lighting,Qisda,taiwan,technology hardware & equipment,"computer, it & telecom",6.3,33.31,5.29
15398.0,2014,projector,Qisda,taiwan,technology hardware & equipment,"computer, it & telecom",2.8,88.96,31.77
15398.0,2013,"19” lcd monitor  weight: 2.4kg  diagonal size: 19""  power consumption: <16.25w (on mode), <0.72w (power saving mode), <0.53w (off mode) excluded from the study of carbon footprint of product were cd、manual and quick start guide",Qisda,taiwan,technology hardware & equipment,"computer, it & telecom",2.4,70.02,29.18
15398.0,2014,mobile phone,Qisda,taiwan,technology hardware & equipment,"computer, it & telecom",0.31,19.38,62.52
15398.0,2015,monitor,Qisda,taiwan,technology hardware & equipment,"computer, it & telecom",7.4,66.19,8.94
15398.0,2016,monitor,Qisda,taiwan,technology hardware & equipment,"computer, it & telecom",5.8,74.83,12.9
15398.0,2015,projector,Qisda,taiwan,technology hardware & equipment,"computer, it & telecom",3.4,83.18,24.46
15398.0,2016,projector,Qisda,taiwan,technology hardware & equipment,"computer, it & telecom",4.4,99.68,22.65
15398.0,2015,mobile phone,Qisda,taiwan,technology hardware & equipment,"computer, it & telecom",0.35,53.36,152.46
15398.0,2016,mobile phone,Qisda,taiwan,technology hardware & equipment,"computer, it & telecom",0.35,16.21,46.31
15398.0,2015,led lighting,Qisda,taiwan,technology hardware & equipment,"computer, it & telecom",8.2,69.12,8.43
15398.0,2016,led lighting,Qisda,taiwan,technology hardware & equipment,"computer, it & telecom",5.8,24.04,4.14
15398.0,2015,industrial solutions,Qisda,taiwan,technology hardware & equipment,"computer, it & telecom",14.2,146.41,10.31
15398.0,2016,industrial solutions,Qisda,taiwan,technology hardware & equipment,"computer, it & telecom",7.0,66.16,9.45
15398.0,2013,projector  weight: 7.5kg lamp: 24 pcs laser with phosphor excluded from the study of carbon footprint of product were cd、manual and quick start guide.,Qisda,taiwan,technology hardware & equipment,"computer, it & telecom",7.5,182.927,24.39
15398.0,2013,"mobile phone weight: 0.11kg screen diagonal: 3.7"" wvga (800*480) 16m color tft-lcd power consumption: standby time(1300m ah): up to 4 hrs depends on real-network excluded from the study of carbon footprint of product were cd、manual and quick start guide.",Qisda,taiwan,technology hardware & equipment,"computer, it & telecom",0.11,18.756,170.51
15398.0,2013,digital photo frame weight: 0.8 kg diagonal size: 7d overall dimension: 238*202*39.7mm excluded from the study of carbon footprint of product were cd、manual and quick start guide.,Qisda,taiwan,technology hardware & equipment,"computer, it & telecom",0.8,25.517,31.9
15398.0,2013,scanner  weight: 1.4 kg power supply: 12v/1.5a excluded from the study of carbon footprint of product were cd、manual and quick start guide.,Qisda,taiwan,technology hardware & equipment,"computer, it & telecom",1.4,20.886,14.92
15398.0,2014,monitor,Qisda,taiwan,technology hardware & equipment,"computer, it & telecom",11.0,105.56,9.6
15398.0,2014,42' industrial solutions,Qisda,taiwan,technology hardware & equipment,"computer, it & telecom",23.0,174.46,7.59
15398.0,2014,mobile infotainment,Qisda,taiwan,technology hardware & equipment,"computer, it & telecom",0.7,25.72,36.74
15398.0,2014,surveillance camera & products,Qisda,taiwan,technology hardware & equipment,"computer, it & telecom",0.162,6.13,37.84
15673.0,2013,blackberry bold 9900,BlackBerry Limited,canada,telecommunication services,"computer, it & telecom",0.13,52.2,401.54
15673.0,2014,blackberry z10,BlackBerry Limited,canada,technology hardware & equipment,"computer, it & telecom",0.1375,57.1,415.27
15673.0,2015,blackberry passport,BlackBerry Limited,canada,technology hardware & equipment,"computer, it & telecom",0.205,65.1,317.56
15673.0,2016,blackberry passport,BlackBerry Limited,canada,technology hardware & equipment,"computer, it & telecom",0.205,65.1,317.56
15673.0,2016,blackberry classic,BlackBerry Limited,canada,technology hardware & equipment,"computer, it & telecom",0.178,62.8,352.81
15673.0,2016,blackberry priv,BlackBerry Limited,canada,technology hardware & equipment,"computer, it & telecom",0.192,79.9,416.15
15763.0,2017,ricoh sp c352dn,"Ricoh Co., Ltd.",japan,technology hardware & equipment,"computer, it & telecom",33.0,1640.0,49.7
15763.0,2013,"ricoh aficio mp 6002sp, a mono-chrome mfp (multi-function products) products that function as copier, network printer, scanner, (facsimile).","Ricoh Co., Ltd.",japan,technology hardware & equipment,"computer, it & telecom",214.0,2400.0,11.21
15763.0,2013,"ricoh aficio mp c5502g, a full-color mfp (multi-function products) products that function as copier, network printer, scanner, (facsimile).","Ricoh Co., Ltd.",japan,technology hardware & equipment,"computer, it & telecom",130.0,2100.0,16.15
15763.0,2013,"ricoh aficio sp 8300dn, a high-speed mono-chrome network printer","Ricoh Co., Ltd.",japan,technology hardware & equipment,"computer, it & telecom",73.0,1297.0,17.77
15763.0,2013,"ricoh aficio sp c831dn, a high-speed full-colour network printer","Ricoh Co., Ltd.",japan,technology hardware & equipment,"computer, it & telecom",97.0,3210.0,33.09
15763.0,2013,"ricoh pro c751ex, a production printer (full color) that is used primarily for high-speed and production type (large print volume) job","Ricoh Co., Ltd.",japan,technology hardware & equipment,"computer, it & telecom",550.0,7368.0,13.4
15763.0,2014,ricoh mp c5503,"Ricoh Co., Ltd.",japan,technology hardware & equipment,"computer, it & telecom",99.9,1940.0,19.42
